آئي	aːiː
واپاري	ʋaːpaːɾiː
واپارڪو	ʋaːpaːɾɪkoː
واپرائڻ	ʋaːpɪɾaːɪɳʊ
واپرڻ	ʋaːpɪɾəɳʊ
واپس	ʋaːpəs
واپنبا	ʋaːpəmbaː
واڃاڻي	ʋaːɲaːɳiː
واچ	ʋaːt͡ʃə
واچا	ʋaːt͡ʃaː
واچر	ʋaːt͡ʃɪɾʊ
واچڻ	ʋaːt͡ʃəɳʊ
واڇ	ʋaːt͡ʃʰə
واڌ	ʋaːd̪ʰɪ
واڌائي	ʋaːd̪ʰaːiː
واڌارو	ʋaːd̪ʰaːɾoː
واڌو	ʋaːd̪ʰuː
واڍ	ʋaːɖʰɪ
واڍو	ʋaːɖʰoː
واڍولو	ʋaːɖʰoːloː
واڍوڙ	ʋaːɖʰoːɽʊ
واڍوڙڻ	ʋaːɖʰoːɽəɳʊ
واڍڙ	ʋaːɖʰʊɽʊ
واڙ	ʋaːɽɪ
واڙو	ʋaːɽoː
واڙي	ʋaːɽiː
واکاڻ	ʋaːkʰaːɳə
واکاڻڻ	ʋaːkʰaːɳəɳʊ
واڪ	ʋaːkʊ
واڪر	ʋaːkɪɾʊ
واڪو	ʋaːkoː
واڪڙي	ʋaːkʊɽiː
واڪڻو	ʋaːkiːɳoː
واگھه	ʋaːɡʰʊ
واگھو	ʋaːɡʰuː
واڱڻ	ʋaːŋəɳʊ
واڱڻائي	ʋaːŋɪɳaːiː
واڱڻي	ʋaːŋɪɳiː
واڻ	ʋaːɳʊ
واڻاڻي	ʋaːɳaːɳiː
واڻڪو	ʋaːɳɪkoː
واڻڻ	ʋaːɳəɳʊ
وبا	ʋəbaː
وت	ʋɪt̪ʊ
وترو	ʋɪt̪əɾoː
وتڻ	ʋət̪əɳʊ
وجب	ʋəd͡ʒəbə
وجهه	ʋəd͡ʒəhʊ
وجود	ʋəd͡ʒuːd̪ʊ
وجوهات	ʋɪd͡ʒuːhaːt̪ə
وجھائتو	ʋəd͡ʒʰaːɪt̪oː
وجھڻ	ʋɪd͡ʒʰəɳʊ
وجھڻي	ʋɪd͡ʒʰɪɳiː
ور	ʋəɾɪ
ورائتو	ʋəɾaːɪt̪oː
ورائتي	ʋəɾaːɪt̪iː
ورائڻ	ʋəɾaːɪɳʊ
ورارو	ʋəɾaːɾoː
ورانڊ	ʋɪɾaːɳɖə
ورانگھه	ʋɪɾaːŋɡʰə
وراڪو	ʋəɾaːkoː
وراڻي	ʋəɾaːɳiː
ورت	ʋəɾt̪ə
ورتائڻ	ʋəɾt̪aːɪɳʊ
ورتجڻ	ʋəɾt̪ɪd͡ʒəɳʊ
ورتمان	ʋəɾt̪əmaːnʊ
ورتو	ʋɪɾt̪oː
ورتڻ	ʋəɾt̪əɳɪ
ورثو	ʋəɾsoː
ورجائڻ	ʋəɾd͡ʒaːɪɳʊ
ورد	ʋɪɾɪd̪ʊ
وردڻ	ʋəɾd̪əɳʊ
ورسپت	ʋɪrəspət̪ɪ
ورسڻ	ʋəɾsəɳʊ
ورش	ʋɪɾʃʊ
ورق	ʋəɾqʊ
ورلائي	ʋɪɾɪlaːiː
ورلو	ʋɪɾɪloː
ورم	ʋəɾəmə
ورمڻ	ʋɪɾɪməɳʊ
ورن	ʋəɾənʊ
ورنائڻ	ʋəɾənaːɪɳʊ
ورندي	ʋəɾənd̪iː
ورنهه	ʋəɾənəhʊ
ورنو	ʋəɾənoː
ورهاڱو	ʋɪɾhaːŋoː
ورهه	ʋɪɾəhə
ورو	ʋəɾoː
وروڌجڻ	ʋɪɾoːd̪ʰɪd͡ʒəɳʊ
وروڻ	ʋəɾuːɳʊ
وري	ʋəɾiː
وريتي	ʋəɾeːt̪iː
ورچائو	ʋɪɾt͡ʃaːuː
ورچائڻ	ʋɪɾt͡ʃaːɪɳʊ
ورچڻ	ʋɪɾt͡ʃəɳʊ
ورڇ	ʋɪɾt͡ʃʰə
ورڇڻ	ʋɪɾt͡ʃʰəɳʊ
ورڇڻي	ʋɪɾt͡ʃʰəɳiː
ورک	ʋɪɾɪkʰʊ
ورکو	ʋɾɪkʰoː
ورڱڻو	ʋɪɾŋɪɳoː
ورڻ	ʋəɾəɳʊ
ورڻو	ʋəɾɳoː
وزن	ʋəzənʊ
وزير	ʋəziːɾʊ
وزيري	ʋəziːɾiː
وس	ʋəsə
وسائتو	ʋəsaːɪt̪oː
وسائي	ʋɪsaːiː
وسائڻ	ʋəsaːɪɳʊ
وسارڻ	ʋɪsaːɾəɳʊ
وسالي	ʋɪsaːliː
وسامڻ	ʋɪsaːməɳʊ
وساڻو	ʋɪsaːɳoː
وست	ʋəst̪ʊ
وسر	ʋəsʊɾə
وسرائڻ	ʋəsʊɾaːɪɳʊ
وسرام	ʋɪsɪɾaːmʊ
وسرڻ	ʋɪsɪɾəɳʊ
وسعت	ʋəsɪət̪ə
وسلو	ʋəsʊloː
وسمئه	ʋɪsməɪ
وسناگ	ʋɪsnaːɡʊ
وسندي	ʋəsənd̪iː
وسهر	ʋɪsɪhəɾʊ
وسهڻ	ʋɪsəhəɳʊ
وسو	ʋɪsoː
وسوڙائي	ʋɪsuːɽaːiː
وسوڙل	ʋɪsuːɽəlʊ
وسوڙو	ʋɪsuːɽoː
وسيلو	ʋəsiːloː
وسيڪو	ʋəsiːkoː
وسپات	ʋɪspət̪ɪ
وسپت	ʋɪspət̪ɪ
وسڪارو	ʋəskaːɾoː
وسڻ	ʋəsəɳʊ
وش	ʋɪʃʊ
وشئه	ʋɪʃəɪ
وشڻ	ʋɪʃɳʊ
وصال	ʋɪsaːlʊ
وصول	ʋəsuːlʊ
وصولڻ	ʋəsuːləɳʊ
وضو	ʋʊzuː
وطن	ʋət̪ənʊ
وطني	ʋət̪əniː
وقت	ʋəkt̪ʊ
وقوف	ʋəquːfʊ
ول	ʋəlɪ
ولائت	ʋɪlaːɪt̪ʊ
ولائتو	ʋeːlaːɪt̪oː
ولاس	ʋɪlaːsʊ
ولاڙ	ʋɪlaːɽə
ولاڙڻ	ʋɪlaːɽəɳʊ
ولجاڻ	ʋəld͡ʒaːɳɪ
وللائي	ʋɪləlaːiː
وللو	ʋɪləloː
ولهائي	ʋɪlhaːiː
ولهه	ʋɪlhə
ولهو	ʋələhoː
ولوٽڻ	ʋɪloːʈəɳʊ
ولوڙو	ʋɪloːɽoː
ولوڙڻ	ʋɪloːɽəɳʊ
وليمو	wəliːmoː
ولڻ	ʋələɳʊ
وناس	ʋɪnaːsʊ
وناهجڻ	ʋənaːhd͡ʒəɳʊ
ونتي	ʋɪnət̪iː
ونجھي	ʋəɲd͡ʒʰiː
وندر	ʋənd̪ʊɾə
وندرائڻ	ʋənd̪ʊɾaːɪɳʊ
وندرڻ	ʋənd̪ʊɾəɳʊ
ونس	ʋənsʊ
ونساولي	ʋənsaːʋəliː
ونهاڻ	ʋənaːhəɳʊ
ونهه	ʋənəhʊ
ونهڙو	ʋənəhəɽoː
ونو	ʋənoː
وني	ʋəniː
ونڊ	ʋəɳɖə
ونڊڻ	ʋəɳɖəɳʊ
ونڌ	ʋɪnd̪ʰə
ونڌڻ	ʋɪnd̪ʰəɳʊ
ونگ	ʋəŋɡə
ونگائي	ʋɪŋɡaːiː
ونگو	ʋəŋɡoː
ونگي	ʋəŋɡiː
ونگڙي	ʋəŋɡɪɽiː
ونگڻ	ʋəŋɡəɳʊ
وهائو	ʋɪhaːuː
وهائڻ	ʋɪhaːɪɳʊ
وهارو	ʋɪhaːɾoː
وهارڻ	ʋɪhaːɾəɳʊ
وهامڻ	ʋɪhaːməɳʊ
وهانڊ	ʋɪhaːɳɖə
وهاڻو	ʋɪhaːɳoː
وهاڻي	ʋɪhaːɳiː
وهر	ʋəhʊɾə
وهراج	ʋɪhəɾaːd͡ʒʊ
وهرجڻ	ʋəhʊɾd͡ʒəɳʊ
وهرڻ	ʋɪhəɾəɳʊ
وهسڻ	ʋɪhəsəɳʊ
وهنجڻ	ʋɪɲd͡ʒəɳ
وهندو	ʋəhənd̪oː
وهندڙ	ʋəhənd̪əɽʊ
وهه	ʋəhə
وهو	ʋəhuː
وهي	ʋəhiː
وهيڻو	ʋəhiːɳoː
وهٽ	ʋəhɪʈʊ
وهٽڻ	ʋɪhəʈəɳʊ
وهڙو	ʋəhʊɽoː
وهڙي	ʋəhʊɽiː
وهڪ	ʋəhʊkə
وهڪڻ	ʋɪhʊkəɳʊ
وهڻ	ʋəhəɳʊ
وو	ʋoː
ووئڻ	ʋuːəɳʊ
ووڪ	ʋuːkə
ووڪڻ	ʋuːkəɳʊ
ويئر	ʋiːəɾɪ
ويامڻ	ʋɪaːməɳʊ
وياٽو	ʋɪaːʈuː
ويتر	ʋeːt̪əɾɪ
ويد	ʋeːd̪ʊ
ويدڪ	ʋɛːd̪əkʊ
وير	ʋiːɾɪ
ويران	ʋɛːɾaːnʊ
ويراني	ʋɛːɾaːniː
ويراڻو	ʋiːɾaːɳoː
ويرم	ʋeːɾəmə
ويري	ʋiːɾiː
ويس	ʋeːsʊ
ويسئو	ʋeːsʊoː
ويسارو	ʋeːsaːɾoː
ويساهه	ʋeːsaːhʊ
ويساهو	ʋeːsaːhoː
ويساهي	ʋeːsaːhiː
ويساهڻ	ʋeːsaːhəɳʊ
ويساوسوڙو	ʋeːsaːʋɪsuːɽoː
ويساک	ʋeːsaːkʰʊ
ويساکي	ʋeːsaːkʰiː
ويساکُ	ʋeːsaːkʰʊ
ويساڻ	ʋeːsaːɳʊ
ويسر	ʋeːsəɾɪ
ويسرو	ʋeːsəɾoː
ويسهه	ʋeːsəhʊ
ويسي	ʋiːsiː
ويشڻئه	ʋɛːʃɳəʊ
ويل	ʋɪəlʊ
ويلا	ʋeːlaː
ويلهو	ʋeːlhoː
ويلو	ʋiːloː
ويلڻ	ʋeːləɳɪ
ويم	ʋɪəmʊ
ويمو	ʋiːmoː
وينتي	ʋeːnət̪iː
وينجھڻ	ʋiːɲd͡ʒʰəɳʊ
وينڍو	ʋiːɳɖʰoː
وينڍي	ʋiːɳɖʰiː
وينگس	ʋiːŋɡəsʊ
ويهارو	ʋiːhaːɾoː
ويهه	ʋiːhə
ويهو	ʋiːhoː
ويهوتر	ʋiːhoːt̪əɾ
ويهڻ	ʋeːhəɳʊ
ويٺل	ʋeːʈʰəlʊ
ويٺو	ʋeːʈʰoː
ويٺوڙو	ʋeːʈʰuːɽoː
ويٺڻ	ʋeːʈʰəɳʊ
ويٽڻ	ʋiːʈəɳʊ
ويڄ	ʋeːʄʊ
ويچار	ʋiːt͡ʃaːɾʊ
ويچارائي	ʋeːt͡ʃaːɾaːiː
ويچارو	ʋeːt͡ʃaːɾoː
ويچاري	ʋiːt͡ʃaːɾiː
ويچارڻ	ʋiːt͡ʃaːɾəɳʊ
ويچاندر	ʋeːt͡ʃaːnd̪əɾʊ
ويچو	ʋeːt͡ʃoː
ويڇاڙ	ʋeːt͡ʃʰaːɽʊ
ويڌن	ʋeːd̪ʰənə
ويڌڻ	ʋeːd̪ʰəɳʊ
ويڙهائڻ	ʋeːɽhaːɪɳʊ
ويڙهه	ʋeːɽhɪ
ويڙهو	ʋeːɽhuː
ويڙهي	ʋeːɽhiː
ويڙهڻ	ʋeːɽəhəɳʊ
ويڪ	ʋiːkə
ويڪائو	ʋeːkaːuː
ويڪر	ʋiːkɪɾʊ
ويڪرو	ʋeːkɪɾoː
ويڪو	ʋeːkuː
ويڳاڻو	ʋeːɠaːɳoː
ويڻ	ʋeːɳʊ
ويڻو	ʋiːɳoː
وَلِ	ʋəlɪ
وَٽِ	ʋəʈɪ
وَڃَڻُ	ʋəɲəɳʊ
وَڏو	ʋəɗoː
وِرَسْپَتِ	ʋɪɾəspət̪ɪ
وِسپَتِ	ʋɪspət̪ɪ
وٺ	ʋəʈʰʊ
وٺتو	ʋəʈʰɪt̪oː
وٺو	ʋəʈʰoː
وٺڻ	ʋəʈʰəɳʊ
وٺڻو	ʋəʈʰɪɳoː
وٽ	ʋəʈɪ
وٽائتو	ʋəʈaːɪt̪oː
وٽائڻ	ʋəʈaːɪɳʊ
وٽارڻ	ʋɪʈaːɾəɳʊ
وٽجڻ	ʋəʈɪd͡ʒəɳʊ
وٽرجڻ	ʋɪʈɪɾd͡ʒəɳʊ
وٽو	ʋəʈoː
وٽوهڙ	ʋəʈoːhəɽʊ
وٽي	ʋəʈiː
وٽپ	ʋəʈɪpə
وٽپي	ʋəʈɪpiː
وٽڙڻ	ʋɪʈʊɽəɳʊ
وٽڻ	ʋəʈəɳʊ
وٽڻو	ʋəʈɪɳoː
وپار	ʋəpaːɾʊ
وپاري	ʋəpaːɾiː
وپت	ʋɪpət̪ɪ
وٿ	ʋət̪ʰʊ
وٿاڻ	ʋət̪ʰaːɳʊ
وٿيرو	ʋɪt̪ʰiːɾoː
وڀڪت	ʋɪbʰəkt̪ɪ
وڃائو	ʋɪɲaːuː
وڃائڻ	ʋɪɲaːɪɳʊ
وڃڻ	ʋəɲəɳʊ
وڃڻو	ʋɪɲɪɳoː
وڃڻي	ʋɪɲɪɳiː
وڄ	ʋɪʄʊ
وچ	ʋɪt͡ʃɪ
وچار	ʋɪt͡ʃaːɾʊ
وچارڻ	ʋɪt͡ʃaːɾəɳʊ
وچرڻ	ʋɪt͡ʃɪɾəɳʊ
وچن	ʋət͡ʃənʊ
وچولو	ʋɪt͡ʃoːloː
وچڙ	ʋət͡ʃəɽə
وچڙال	ʋət͡ʃʊɽaːlʊ
وچڙڻ	ʋət͡ʃʊɽəɳʊ
وڇ	ʋət͡ʃʰə
وڇات	ʋət͡ʃʰaːt̪ʊ
وڇاتي	ʋət͡ʃʰaːt̪iː
وڇاتڪو	ʋət͡ʃʰaːt̪ɪkoː
وڇوٽي	ʋɪt͡ʃʰoːʈiː
وڇوڙو	ʋɪt͡ʃʰoːɽoː
وڇوڙڻ	ʋɪt͡ʃʰoːɽəɳʊ
وڇيرو	ʋət͡ʃʰeːɾoː
وڇڙڻ	ʋɪt͡ʃʰʊɽəɳʊ
وڊور	ʋɪɖuːɾə
وڌ	ʋəd̪ʰɪ
وڌائي	ʋəd̪ʰaːiː
وڌائڻ	ʋəd̪ʰaːɪɳʊ
وڌرڪم	ʋɪd̪ʰɪɾkəmʊ
وڌندو	ʋəd̪ʰənd̪oː
وڌيڪ	ʋəd̪ʰiːkə
وڌيڪائي	ʋəd̪ʰiːkaːiː
وڌڪ	ʋəd̪ʰɪkə
وڌڻ	ʋəd̪ʰəɳʊ
وڌڻي	ʋəd̪ʰɪɳiː
وڍ	ʋəɖʰʊ
وڍاڻي	ʋəɖʰaːɳiː
وڍي	ʋəɖʰiː
وڍڻ	ʋəɖʰəɳʊ
وڍڻي	ʋəɖʰɪɳiː
وڏو	ʋəɗo
وڙ	ʋəɽʊ
وڙال	ʋəɽaːlə
وڙجڻ	ʋəɽd͡ʒəɳʊ
وڙهڻ	ʋɪɽhəɳʊ
وڙو	ʋəɽoː
وڙول	ʋəɽoːlə
وڙي	ʋəɽiː
وڙڪو	ʋəɽɪkoː
وڙڻ	ʋəɽəɳʊ
وک	ʋɪkʰə
وکئه	ʋɪkʰəɪ
وکئي	ʋɪkʰəiː
وکار	ʋəkʰaːɾə
وکاڻ	ʋəkʰaːɳə
وکاڻڻ	ʋəkʰaːɳəɳʊ
وکر	ʋəkʰəɾʊ
وکرائي	ʋəkʰɪɾaːiː
وکرائڻ	ʋəkʰɪɾaːɪɳʊ
وکرو	ʋəkʰɪɾoː
وکري	ʋəkʰɪɾiː
وکو	ʋəkʰoː
وڪامڻ	ʋɪkaːməɳʊ
وڪوڙ	ʋəkoːɽə
وڪوڙڻ	ʋəkoːɽəɳʊ
وڪيل	ʋəkiːlʊ
وڪڙ	ʋəkʊɽʊ
وڪڙڻ	ʋəkʊɽəɳʊ
وڪڻڻ	ʋɪkɪɳəɳʊ
وگھار	ʋəɡʰaːɾʊ
وگھن	ʋɪɡʰɪnʊ
وگھو	ʋɪɡʰeː
وڻ	ʋəɳ
وڻاهه	ʋɪɳaːhʊ
وڻاهي	ʋɪɳaːhiː
وڻت	ʋəɳət̪ɪ
وڻج	ʋəɳɪd͡ʒʊ
وڻجارو	ʋəɳd͡ʒaːɾoː
وڻجارڪو	ʋəɳd͡ʒaːɾɪkoː
وڻجڻ	ʋəɳd͡ʒəɳʊ
وڻنائڻ	ʋəɳənaːɪɳʊ
وڻندو	ʋəɳənd̪oː
وڻو	ʋəɳoː
وڻڻ	ʋəɳəɳʊ
يا	jaː
يابو	jaːbuː
ياد	jaːd̪
يادگيري	jaːd̪ɡiːɾiː
يار	jaːɾʊ
يارانو	jaːɾaːnoː
يارهن	jaːɾɦə̃
ياري	jaːɾiː
ياهه	jaːhʊ
ياڀڙ	jaːbʰəɽɪ
ياڀڙخانو	jaːbʰəɽxaːnoː
ياڪي	jaːkiː
يت	jət̪ɪ
يتيم	jaːt̪iːmʊ
يسوع	jəsuː
يعني	jaːniː
يهودي	jəɦuːd̪iː
يهڻي	jəhɪɳiː
يٽائي	jəʈaːiː
يٽو	jəʈoː
يڀخانو	jəbʰxaːnoː
يڀڻ	jəbʰəɳʊ
يڌو	jəd̪ʰoː
يڪو	jəkoː
يڪچوبو	jəkt͡ʃoːboː
يگانو	jəɡaːnoː
ٺار	ʈʰaːɾʊ
ٺارڻ	ʈʰaːɾəɳʊ
ٺاس	ʈʰaːsʊ
ٺاسي	ʈʰaːsiː
ٺالجڻ	ʈʰaːlɪd͡ʒəɳʊ
ٺالڻ	ʈʰaːləɳʊ
ٺانٺ	ʈʰaːɳʈʰɪ
ٺانٺارو	ʈʰaːɳʈʰaːɾoː
ٺانٺارڪو	ʈʰaːɳʈʰaːɾɪkoː
ٺاهه	ʈʰaːhə
ٺاهو	ʈʰaːhuː
ٺاهوڪو	ʈʰaːhuːkoː
ٺاهڻ	ʈʰaːhəɳʊ
ٺاٽي	ʈʰaːʈiː
ٺاڪر	ʈʰaːkʊɾʊ
ٺاڻ	ʈʰaːɳʊ
ٺرڙ	ʈʰʊɾɽʊ
ٺرڻ	ʈʰəɾəɳʊ
ٺشائي	ʈʰəʃəiː
ٺشو	ʈʰəʃoː
ٺلهائي	ʈʰəlhaːiː
ٺلهه	ʈʰəlhə
ٺلهو	ʈʰəlhoː
ٺلهڻ	ʈʰəlhəɳʊ
ٺمري	ʈʰʊmɪɾiː
ٺنڀجڻ	ʈʰəmbʰɪd͡ʒəɳʊ
ٺنڀڻ	ʈʰəmbʰəɳʊ
ٺهائتو	ʈʰəhaːɪt̪oː
ٺهائڻ	ʈʰəhaːɪɳʊ
ٺهت	ʈʰəhət̪ɪ
ٺهر	ʈʰəhəɾə
ٺهرائتو	ʈʰəhəɾaːɪt̪oː
ٺهرائڻ	ʈʰəhəɾaːɪɳʊ
ٺهرڻ	ʈʰəhəɾəɳʊ
ٺهندو	ʈʰəhənd̪oː
ٺهڪڻ	ʈʰəhəkəɳʊ
ٺهڻ	ʈʰəhəɳʊ
ٺولي	ʈʰuːliː
ٺومرو	ʈʰoːmɪɾoː
ٺومو	ʈʰoːmoː
ٺونسو	ʈʰɔːnsoː
ٺونٺ	ʈʰuːɳʈʰɪ
ٺونٺو	ʈʰuːɳʈʰoː
ٺونگو	ʈʰoːŋɡoː
ٺونگڙو	ʈʰuːŋɡɪɽoː
ٺوٺ	ʈʰoːʈʰʊ
ٺوٺو	ʈʰoːʈʰoː
ٺوڙهو	ʈʰoːɽhoː
ٺوڙي	ʈʰoːɽiː
ٺوڪڻ	ʈʰoːkəɳʊ
ٺوڪڻو	ʈʰoːkɪɳoː
ٺيلهڻ	ʈʰeːlhəɳʊ
ٺينڍي	ʈʰiːɳɖʰiː
ٺينگ	ʈʰeːŋɡʊ
ٺينگيمڙدي	ʈʰeːŋɡeːməɽd̪iː
ٺيِڪُ	ʈʰiːkʊ
ٺيڙهي	ʈʰeːɽhiː
ٺيڪ	ʈʰiːkʊ
ٺيڪري	ʈʰeːkɪɾiː
ٺيڪو	ʈʰeːkoː
ٺَڪُرُ	ʈʰəkʊɾʊ
ٺٺ	ʈʰʊʈʰʊ
ٺٽ	ʈʰəʈʊ
ٺپو	ʈʰəpoː
ٺپڻ	ʈʰəpəɳʊ
ٺپڻي	ʈʰəpɪɳiː
ٺڙهي	ʈʰəɽəhiː
ٺڙٺڙ	ʈʰəɽʈʰəɽɪ
ٺڙڪائڻ	ʈʰʊɽkaːɪɳʊ
ٺڙڪو	ʈʰʊɽkoː
ٺڙڪڻ	ʈʰʊɽkəɳʊ
ٺڪ	ʈʰʊkə
ٺڪر	ʈʰəkʊɾʊ
ٺڪراٺو	ʈʰɪkɪɾaːʈʰoː
ٻار	ɓaːɾ
ٻال	ɓaːlʊ
ٻاهر	ɓaːhəɾʊ
ٻج	ɓɪd͡ʒʊ
ٻرڻ	ɓəɾəɳʊ
ٻلهڻ	ɓʊlhəɳɪ
ٻلو	ɓɪloː
ٻلي	ɓɪliː
ٻنڌڻ	ɓənd̪ʰəɳʊ
ٻه	ɓə
ٻولي	ɓoːliː
ٻولڻ	ɓoːləɳʊ
ٻوٿ	ɓuːt̪ʰʊ
ٻيلو	ɓeːloː
ٻيٽ	ɓeʈu
ٻيڙي	ɓiːɽiː
ٻَه	ɓə
ٻَڪَرُ	ɓəkəɾʊ
ٻَڪِرو	ɓəkɪɾoː
ٻُڌَرُ	ɓʊd̪ʰəɾʊ
ٻُڌُ	ɓʊd̪ʰʊ
ٻِلو	ɓɪloː
ٻٻر	ɓəɓʊɾʊ
ٻڌ	ɓʊd̪ʰʊ
ٻڌر	ɓʊd̪ʰər
ٻڌو	ɓʊd̪ʰoː
ٻڌڻ	ɓʊd̪ʰəɳʊ
ٻڙي	ɓʊɽiː
ٻڪر	ɓəkərʊ
ٻڪرو	ɓəkɪro
ٻڪري	ɓəkriː
ٻہ	ɓa
ٽئائي	ʈʊaːiː
ٽئجڻ	ʈʊɪd͡ʒəɳʊ
ٽئو	ʈʊoː
ٽئي	ʈʊiː
ٽار	ʈaːɾə
ٽاري	ʈaːɾiː
ٽارڻ	ʈaːɾəɳʊ
ٽالو	ʈaːloː
ٽالي	ʈaːliː
ٽامو	ʈaːmoː
ٽانڊاڻو	ʈaːɳɖaːɳoː
ٽانڊو	ʈaːɳɖoː
ٽانڪر	ʈaːŋkəɾə
ٽانڪو	ʈaːŋkoː
ٽاٽار	ʈaːʈaːɾə
ٽاٽارڻ	ʈaːʈaːɾəɳʊ
ٽاٽمائڻ	ʈaːʈəmaːɪɳʊ
ٽاپرو	ʈaːpɪɾuː
ٽاپو	ʈaːpuː
ٽاڪر	ʈaːkəɾə
ٽاڪرو	ʈaːkɪɾuː
ٽاڪور	ʈaːkoːɾə
ٽاڪورڻ	ʈaːkoːɾəɳʊ
ٽاڪي	ʈaːkiː
ٽاڪڻ	ʈaːkəɳʊ
ٽاڻو	ʈaːɳoː
ٽاڻڻ	ʈaːɳəɳʊ
ٽر	ʈɾɪ
ٽرئڙ	ʈɾɪəɽʊ
ٽرئڙي	ʈɾɪʊɽiː
ٽراجاڪٺي	ʈɾaːd͡ʒaːkəʈʰiː
ٽرامو	ʈɾaːmoː
ٽرامڙو	ʈɾaːmɪɽoː
ٽراهو	ʈɾaːhuː
ٽراهڙ	ʈɾaːhəɽʊ
ٽراهڻ	ʈɾaːhəɳʊ
ٽراپو	ʈɾaːpuː
ٽراڪ	ʈɾaːkʊ
ٽراڪلو	ʈɾaːkʊloː
ٽراڪوڙو	ʈɾaːkoːɽoː
ٽرسو	ʈɾɪsoː
ٽرسول	ʈɾɪsuːlʊ
ٽرمٽرم	ʈɾɪmʈɾɪmɪ
ٽرمڻ	ʈɾɪməɳʊ
ٽرمڻو	ʈɾɪmɪɳoː
ٽرن	ʈɾɪnɪ
ٽرنب	ʈɾɪmbə
ٽرنبڻ	ʈɾɪmbəɳʊ
ٽرنج	ʈɾɪɲd͡ʒə
ٽرنجڻ	ʈɾɪɲd͡ʒəɳʊ
ٽرنگ	ʈɾɪŋɡə
ٽرهائي	ʈɾɪhaːiː
ٽرهار	ʈɾɪhaːɾə
ٽرهارو	ʈɾɪhaːɾoː
ٽرهاڙ	ʈɾɪhaːɽʊ
ٽرهاڙي	ʈɾɪhaːɽiː
ٽرهاڻ	ʈɾɪhaːɳʊ
ٽرهر	ʈɾɪhəɾə
ٽرهه	ʈɾɪhə
ٽرهڙ	ʈɾəhəɽʊ
ٽرهڙائي	ʈɾəhəɽaːiː
ٽرهڪ	ʈɾɪhəkə
ٽرهڪو	ʈɾəhəkoː
ٽرهڪڻ	ʈɾəhəkəɳʊ
ٽرهڻ	ʈɾəhəɳʊ
ٽرهڻو	ʈɾəhɪɳoː
ٽرويو	ʈɾoːjoː
ٽروپ	ʈɾoːpə
ٽروپڻ	ʈɾoːpəɳʊ
ٽروڙڦوڙ	ʈɾoːɽəpʰoːɽə
ٽروڙڻ	ʈɾoːɽəɳʊ
ٽري	ʈɾiː
ٽريائي	ʈɾɪaːiː
ٽرياستو	ʈɾɪaːst̪oː
ٽرياسي	ʈɾɪaːsiː
ٽرياڪڙ	ʈɾɪaːkʊɽʊ
ٽرياڪڙي	ʈɾɪaːkʊɽiː
ٽريتا	ʈɾeːt̪aː
ٽريتاليهه	ʈɾeːt̪aːliːhə
ٽريج	ʈɾiːd͡ʒə
ٽريجو	ʈɾiːd͡ʒoː
ٽريهارو	ʈɾiːhaːɾoː
ٽريهتر	ʈɾeːhət̪əɾɪ
ٽريهر	ʈɾiːhəɾə
ٽريهه	ʈɾiːhə
ٽريهٺ	ʈɾeːhəʈʰɪ
ٽريهڻ	ʈɾeːhəɳʊ
ٽريونجاهه	ʈɾeːʋəɲd͡ʒaːhə
ٽريويهه	ʈɾeːʋiːhə
ٽريپا	ʈɾeːpaː
ٽريڙڻ	ʈɾeːɽəɳʊ
ٽريڻ	ʈɾiːɳɪ
ٽريڻائي	ʈɾiːɳaːiː
ٽريڻو	ʈɾiːɳoː
ٽرٺو	ʈɾəʈʰoː
ٽرٽر	ʈəɾʈəɾɪ
ٽرپائڻ	ʈɾəpaːɪɳʊ
ٽرپان	ʈɾɪpənɪ
ٽرپو	ʈɾəpoː
ٽرپيرو	ʈɾɪpeːɾoː
ٽرپٽرپ	ʈɾəpʈɾəpɪ
ٽرپڙ	ʈɾəpəɽʊ
ٽرپکي	ʈɾɪpəkʰiː
ٽرپڻ	ʈɾəpəɳʊ
ٽرپڻي	ʈɾəpɪɳiː
ٽرڙ	ʈɾɪɽʊ
ٽرڙائي	ʈəɾɽaːiː
ٽرڙو	ʈəɾɽoː
ٽرڙڪڻ	ʈɾɪɽkəɳʊ
ٽرڙڻ	ʈɾɪɽəɳʊ
ٽرکڙ	ʈɾɪkʰəɽɪ
ٽرڪ	ʈɾəkʊ
ٽرڪائي	ʈɾəkaːiː
ٽرڪجڻ	ʈɾəkɪd͡ʒəɳʊ
ٽرڪلو	ʈɾəkʊloː
ٽرڪلي	ʈɾɪkʊliː
ٽرڪنڊي	ʈɾɪkəɳɖiː
ٽرڪو	ʈɾəkoː
ٽرڪٽي	ʈɾɪkʊʈiː
ٽرڪڪ	ʈɾəkəkʊ
ٽرڻ	ʈəɾəɳʊ
ٽلهه	ʈɪlhə
ٽلو	ʈəloː
ٽلي	ʈəliː
ٽليارو	ʈəlɪaːɾoː
ٽلڪائو	ʈʊlkaːuː
ٽلڪائڻ	ʈʊlkaːɪɳʊ
ٽلڪو	ʈʊlkoː
ٽلڪڻ	ʈʊlkəɳʊ
ٽلڻ	ʈələɳʊ
ٽماٽو	ʈəmaːʈoː
ٽمٽار	ʈɪmʈaːɾʊ
ٽمڪائڻ	ʈɪmkaːɪɳʊ
ٽمڪو	ʈɪmkoː
ٽمڪڻ	ʈɪmkəɳʊ
